SampleName_TF-prey,Treatment-1_TF batch,Treatment-2_DNA-bait,Treatment-3_Day,Treatment-4_Experimental method,Treatment-5_Plate,Bio-replicate Treatment_Bio-rep,Signal
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#2_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-332_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#2_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-333_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#2_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-334_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#2_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-335_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#2_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-336_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-337_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-338_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-339_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-340_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-341_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-342_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-343_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-344_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-345_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-346_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-347_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-348_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-349_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-350_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-351_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-352_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-353_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-354_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-355_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-356_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-357_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-358_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-359_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#3_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-360_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-361_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-362_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-363_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-364_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-365_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-366_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-367_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#2_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-368_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-369_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-370_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-371_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-372_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-373_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-374_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-375_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#1_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-376_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-377_LargeScale.csv
SampleName-1_LargeScale.csv,Treatment-1_TF batch#1_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-378_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-379_LargeScale.csv
SampleName-2_LargeScale.csv,Treatment-1_TF batch#2_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-380_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-381_LargeScale.csv
SampleName-3_LargeScale.csv,Treatment-1_TF batch#3_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-382_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#1_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-383_LargeScale.csv
SampleName-4_LargeScale.csv,Treatment-1_TF batch#4_LargeScale.csv,Treatment-2_DNA-bait#4_LargeScale.csv,Treatment-3_Day#4_LargeScale.csv,Treatment-4_Experimental method#3_LargeScale.csv,Treatment-5_Plate#2_LargeScale.csv,Bio-replicate Treatment_LargeScale.csv,Signal-384_LargeScale.csv
